,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative
2587,211.0,58.0,0.42,0.11,0.11,0.18
2588,211.0,58.0,0.42,0.11,0.11,0.18
2589,211.0,58.0,0.42,0.11,0.11,0.18
2590,211.0,58.0,0.42,0.11,0.11,0.18
2591,91.0,139.0,0.34,0.39,0.48,0.0
2592,205.5,87.0,0.995,1.03,0.94,0.0
2593,112.0,78.0,0.39,0.32,0.02,0.01
2594,91.0,139.0,0.34,0.39,0.48,0.0
2595,91.0,139.0,0.34,0.39,0.48,0.0
2596,112.0,78.0,0.39,0.32,0.02,0.01
2597,91.0,139.0,0.34,0.39,0.48,0.0
2598,91.0,139.0,0.34,0.39,0.48,0.0
2599,205.5,87.0,0.995,1.03,0.94,0.0
2600,91.0,139.0,0.34,0.39,0.48,0.0
2601,205.5,87.0,0.995,1.03,0.94,0.0
2602,205.5,87.0,0.995,1.03,0.94,0.0
2603,261.0,190.0,0.46,0.04,0.02,0.33
2604,261.0,190.0,0.46,0.04,0.02,0.33
2605,261.0,190.0,0.46,0.04,0.02,0.33
2606,261.0,190.0,0.46,0.04,0.02,0.33
2607,261.0,190.0,0.46,0.04,0.02,0.33
2608,261.0,190.0,0.46,0.04,0.02,0.33
2609,261.0,190.0,0.46,0.04,0.02,0.33
2610,261.0,190.0,0.46,0.04,0.02,0.33
2611,224.0,21.0,0.25,0.29,0.01,0.0
2612,224.0,21.0,0.25,0.29,0.01,0.0
2613,212.0,93.0,0.55,0.48,0.9,0.02
2614,212.0,93.0,0.55,0.48,0.9,0.02
2615,224.0,21.0,0.25,0.29,0.01,0.0
2616,224.0,21.0,0.25,0.29,0.01,0.0
2617,212.0,93.0,0.55,0.48,0.9,0.02
2618,578.0,203.0,0.26,0.22,0.5,0.03
2619,212.0,118.0,0.64,0.76,0.01,0.0
2620,212.0,118.0,0.64,0.76,0.01,0.0
2621,212.0,118.0,0.64,0.76,0.01,0.0
2622,245.0,94.0,0.78,0.785,0.045,0.005
2623,74.0,36.0,0.34,-0.06,0.01,0.07
2624,74.0,36.0,0.34,-0.06,0.01,0.07
2625,142.0,51.0,0.72,0.55,0.0,0.0
2626,212.0,118.0,0.64,0.76,0.01,0.0
2627,142.0,51.0,0.72,0.55,0.0,0.0
2628,212.0,118.0,0.64,0.76,0.01,0.0
2629,245.0,94.0,0.78,0.785,0.045,0.005
2630,205.0,68.0,0.65,0.31,0.93,0.01
2631,212.0,118.0,0.64,0.76,0.01,0.0
2632,205.0,68.0,0.65,0.31,0.93,0.01
2633,205.0,68.0,0.65,0.31,0.93,0.01
2634,578.0,203.0,0.26,0.22,0.5,0.03
2635,205.0,68.0,0.65,0.31,0.93,0.01
2636,245.0,94.0,0.78,0.785,0.045,0.005
2637,578.0,203.0,0.26,0.22,0.5,0.03
2638,578.0,203.0,0.26,0.22,0.5,0.03
2639,578.0,203.0,0.26,0.22,0.5,0.03
2640,578.0,203.0,0.26,0.22,0.5,0.03
2641,578.0,203.0,0.26,0.22,0.5,0.03
2642,578.0,203.0,0.26,0.22,0.5,0.03
2643,212.0,118.0,0.64,0.76,0.01,0.0
2644,245.0,94.0,0.78,0.785,0.045,0.005
2645,245.0,94.0,0.78,0.785,0.045,0.005
2646,161.0,105.0,0.37,0.13,0.04,0.0
2647,189.0,131.0,0.49,0.23,0.52,0.0
2648,161.0,105.0,0.37,0.13,0.04,0.0
2649,189.0,131.0,0.49,0.23,0.52,0.0
2650,161.0,105.0,0.37,0.13,0.04,0.0
2651,55.0,17.0,0.62,0.56,0.75,0.01
2652,250.0,82.0,0.74,0.41,0.01,0.0
2653,250.0,82.0,0.74,0.41,0.01,0.0
2654,189.0,131.0,0.49,0.23,0.52,0.0
2655,250.0,82.0,0.74,0.41,0.01,0.0
2656,250.0,82.0,0.74,0.41,0.01,0.0
2657,250.0,82.0,0.74,0.41,0.01,0.0
2658,189.0,131.0,0.49,0.23,0.52,0.0
2659,250.0,82.0,0.74,0.41,0.01,0.0
2660,250.0,82.0,0.74,0.41,0.01,0.0
2661,54.0,16.5,0.51,0.25,0.485,0.01
2662,250.0,82.0,0.74,0.41,0.01,0.0
2663,189.0,131.0,0.49,0.23,0.52,0.0
2664,189.0,131.0,0.49,0.23,0.52,0.0
2665,189.0,131.0,0.49,0.23,0.52,0.0
2666,161.0,105.0,0.37,0.13,0.04,0.0
2667,161.0,105.0,0.37,0.13,0.04,0.0
2668,127.0,105.0,0.25,-0.07,0.02,0.0
2669,127.0,105.0,0.25,-0.07,0.02,0.0
2670,127.0,105.0,0.25,-0.07,0.02,0.0
2671,127.0,105.0,0.25,-0.07,0.02,0.0
2672,127.0,105.0,0.25,-0.07,0.02,0.0
2673,127.0,105.0,0.25,-0.07,0.02,0.0
2674,127.0,105.0,0.25,-0.07,0.02,0.0
2675,127.0,105.0,0.25,-0.07,0.02,0.0
2676,250.0,82.0,0.74,0.41,0.01,0.0
2677,189.0,131.0,0.49,0.23,0.52,0.0
2678,127.0,105.0,0.25,-0.07,0.02,0.0
2679,127.0,105.0,0.25,-0.07,0.02,0.0
2680,181.0,116.0,0.04,-0.03,0.04,0.0
2681,228.0,98.0,0.59,0.5,0.01,0.01
2682,181.0,116.0,0.04,-0.03,0.04,0.0
2683,181.0,116.0,0.04,-0.03,0.04,0.0
2684,181.0,116.0,0.04,-0.03,0.04,0.0
2685,228.0,98.0,0.59,0.5,0.01,0.01
2686,228.0,98.0,0.59,0.5,0.01,0.01
2687,181.0,116.0,0.04,-0.03,0.04,0.0
2688,181.0,116.0,0.04,-0.03,0.04,0.0
2689,328.0,117.0,0.25,0.12,0.02,0.0
2690,62.0,51.0,0.2,0.09,0.05,0.0
2691,62.0,51.0,0.2,0.09,0.05,0.0
2692,62.0,51.0,0.2,0.09,0.05,0.0
2693,62.0,51.0,0.2,0.09,0.05,0.0
2694,101.0,24.0,0.47,0.49,0.98,0.0
2695,101.0,24.0,0.47,0.49,0.98,0.0
2696,219.0,135.0,0.63,0.23,0.16,0.01
2697,219.0,135.0,0.63,0.23,0.16,0.01
2698,101.0,24.0,0.47,0.49,0.98,0.0
2699,219.0,135.0,0.63,0.23,0.16,0.01
2700,101.0,24.0,0.47,0.49,0.98,0.0
2701,101.0,24.0,0.47,0.49,0.98,0.0
2702,219.0,135.0,0.63,0.23,0.16,0.01
2703,101.0,24.0,0.47,0.49,0.98,0.0
2704,180.0,96.0,0.42,0.29,0.24,0.54
2705,101.0,24.0,0.47,0.49,0.98,0.0
2706,219.0,135.0,0.63,0.23,0.16,0.01
2707,219.0,135.0,0.63,0.23,0.16,0.01
2708,202.0,96.0,0.25,0.27,0.65,0.01
2709,180.0,96.0,0.42,0.29,0.24,0.54
2710,180.0,96.0,0.42,0.29,0.24,0.54
2711,202.0,96.0,0.25,0.27,0.65,0.01
2712,219.0,135.0,0.63,0.23,0.16,0.01
2713,202.0,96.0,0.25,0.27,0.65,0.01
2714,202.0,96.0,0.25,0.27,0.65,0.01
2715,202.0,96.0,0.25,0.27,0.65,0.01
2716,219.0,135.0,0.63,0.23,0.16,0.01
2717,202.0,96.0,0.25,0.27,0.65,0.01
2718,219.0,135.0,0.63,0.23,0.16,0.01
2719,180.0,96.0,0.42,0.29,0.24,0.54
2720,180.0,96.0,0.42,0.29,0.24,0.54
2721,219.0,135.0,0.63,0.23,0.16,0.01
2722,219.0,135.0,0.63,0.23,0.16,0.01
2723,219.0,135.0,0.63,0.23,0.16,0.01
2724,202.0,96.0,0.25,0.27,0.65,0.01
2725,219.0,135.0,0.63,0.23,0.16,0.01
2726,219.0,135.0,0.63,0.23,0.16,0.01
2727,219.0,135.0,0.63,0.23,0.16,0.01
2728,219.0,135.0,0.63,0.23,0.16,0.01
2729,157.0,95.0,0.79,1.45,0.12,0.0
2730,215.0,79.0,0.58,0.33,0.03,0.83
2731,215.0,79.0,0.58,0.33,0.03,0.83
2732,215.0,79.0,0.58,0.33,0.03,0.83
2733,215.0,79.0,0.58,0.33,0.03,0.83
2734,215.0,79.0,0.58,0.33,0.03,0.83
2735,215.0,79.0,0.58,0.33,0.03,0.83
2736,215.0,79.0,0.58,0.33,0.03,0.83
2737,173.0,44.0,0.08,0.38,0.02,0.0
2738,173.0,44.0,0.08,0.38,0.02,0.0
2739,200.0,95.0,0.75,0.72,0.01,0.0
2740,200.0,95.0,0.75,0.72,0.01,0.0
2741,141.0,22.0,-0.11,-0.13,0.01,0.05
2742,200.0,95.0,0.75,0.72,0.01,0.0
2743,200.0,95.0,0.75,0.72,0.01,0.0
2744,205.0,48.0,0.65,0.62,0.95,0.01
2745,205.0,48.0,0.65,0.62,0.95,0.01
2746,141.0,22.0,-0.11,-0.13,0.01,0.05
2747,141.0,22.0,-0.11,-0.13,0.01,0.05
2748,141.0,22.0,-0.11,-0.13,0.01,0.05
2749,173.0,44.0,0.08,0.38,0.02,0.0
2750,173.0,44.0,0.08,0.38,0.02,0.0
2751,131.0,81.5,0.275,0.28,0.055,0.005
2752,131.0,81.5,0.275,0.28,0.055,0.005
2753,134.0,102.0,0.6,0.31,0.98,0.0
2754,134.0,102.0,0.6,0.31,0.98,0.0
2755,134.0,102.0,0.6,0.31,0.98,0.0
2756,259.0,83.0,0.5,0.19,0.66,0.02
2757,259.0,83.0,0.5,0.19,0.66,0.02
2758,259.0,83.0,0.5,0.19,0.66,0.02
2759,208.0,89.0,0.01,0.22,0.02,0.19
2760,259.0,83.0,0.5,0.19,0.66,0.02
2761,208.0,89.0,0.01,0.22,0.02,0.19
2762,90.0,96.0,0.16,0.05,0.01,0.01
2763,90.0,96.0,0.16,0.05,0.01,0.01
2764,90.0,96.0,0.16,0.05,0.01,0.01
2765,90.0,96.0,0.16,0.05,0.01,0.01
2766,90.0,96.0,0.16,0.05,0.01,0.01
2767,90.0,96.0,0.16,0.05,0.01,0.01
2768,90.0,96.0,0.16,0.05,0.01,0.01
2769,90.0,96.0,0.16,0.05,0.01,0.01
2770,90.0,96.0,0.16,0.05,0.01,0.01
2771,90.0,96.0,0.16,0.05,0.01,0.01
2772,90.0,96.0,0.16,0.05,0.01,0.01
2773,191.0,33.0,0.23,0.59,0.72,0.22
2774,191.0,33.0,0.23,0.59,0.72,0.22
2775,331.0,106.5,0.38,-0.19,0.02,0.01
2776,331.0,106.5,0.38,-0.19,0.02,0.01
2777,191.0,33.0,0.23,0.59,0.72,0.22
2778,191.0,33.0,0.23,0.59,0.72,0.22
2779,82.0,18.0,0.04,0.31,0.02,0.0
2780,197.0,34.0,0.65,0.33,0.82,0.01
2781,189.0,87.0,-0.13,-0.1,0.01,0.01
2782,189.0,87.0,-0.13,-0.1,0.01,0.01
2783,189.0,87.0,-0.13,-0.1,0.01,0.01
2784,189.0,87.0,-0.13,-0.1,0.01,0.01
2785,189.0,87.0,-0.13,-0.1,0.01,0.01
2786,189.0,87.0,-0.13,-0.1,0.01,0.01
2787,197.0,34.0,0.65,0.33,0.82,0.01
2788,189.0,87.0,-0.13,-0.1,0.01,0.01
2789,197.0,34.0,0.65,0.33,0.82,0.01
2790,197.0,34.0,0.65,0.33,0.82,0.01
2791,197.0,34.0,0.65,0.33,0.82,0.01
2792,272.0,116.0,0.17,0.24,0.95,0.0
2793,272.0,116.0,0.17,0.24,0.95,0.0
2794,272.0,116.0,0.17,0.24,0.95,0.0
2795,272.0,116.0,0.17,0.24,0.95,0.0
2796,272.0,116.0,0.17,0.24,0.95,0.0
2797,272.0,116.0,0.17,0.24,0.95,0.0
2798,179.0,115.0,-0.07,-0.13,0.01,0.93
2799,105.0,18.0,0.83,0.41,0.03,0.0
2800,179.0,115.0,-0.07,-0.13,0.01,0.93
2801,179.0,115.0,-0.07,-0.13,0.01,0.93
2802,179.0,115.0,-0.07,-0.13,0.01,0.93
2803,179.0,115.0,-0.07,-0.13,0.01,0.93
2804,179.0,115.0,-0.07,-0.13,0.01,0.93
2805,272.0,116.0,0.17,0.24,0.95,0.0
2806,179.0,115.0,-0.07,-0.13,0.01,0.93
2807,179.0,115.0,-0.07,-0.13,0.01,0.93
2808,179.0,115.0,-0.07,-0.13,0.01,0.93
2809,179.0,115.0,-0.07,-0.13,0.01,0.93
2810,216.0,124.0,0.38,0.33,0.06,0.03
2811,216.0,124.0,0.38,0.33,0.06,0.03
2812,216.0,124.0,0.38,0.33,0.06,0.03
2813,216.0,124.0,0.38,0.33,0.06,0.03
2814,216.0,124.0,0.38,0.33,0.06,0.03
2815,216.0,124.0,0.38,0.33,0.06,0.03
2816,247.0,50.0,0.79,1.06,0.67,0.01
2817,247.0,50.0,0.79,1.06,0.67,0.01
2818,247.0,50.0,0.79,1.06,0.67,0.01
2819,247.0,50.0,0.79,1.06,0.67,0.01
2820,247.0,50.0,0.79,1.06,0.67,0.01
2821,200.0,132.0,0.9,0.68,0.02,0.0
2822,200.0,132.0,0.9,0.68,0.02,0.0
2823,200.0,132.0,0.9,0.68,0.02,0.0
2824,355.0,43.0,0.34,0.52,0.97,0.0
2825,158.0,36.0,-0.18,-0.65,0.01,0.01
2826,158.0,36.0,-0.18,-0.65,0.01,0.01
2827,355.0,43.0,0.34,0.52,0.97,0.0
2828,158.0,36.0,-0.18,-0.65,0.01,0.01
2829,158.0,36.0,-0.18,-0.65,0.01,0.01
2830,158.0,36.0,-0.18,-0.65,0.01,0.01
2831,158.0,36.0,-0.18,-0.65,0.01,0.01
2832,158.0,36.0,-0.18,-0.65,0.01,0.01
2833,158.0,36.0,-0.18,-0.65,0.01,0.01
2834,114.0,32.0,0.66,0.6,0.89,0.01
2835,114.0,32.0,0.66,0.6,0.89,0.01
2836,114.0,32.0,0.66,0.6,0.89,0.01
2837,168.0,31.0,0.67,0.76,0.66,0.01
2838,168.0,31.0,0.67,0.76,0.66,0.01
2839,168.0,31.0,0.67,0.76,0.66,0.01
2840,168.0,31.0,0.67,0.76,0.66,0.01
2841,168.0,31.0,0.67,0.76,0.66,0.01
2842,131.0,30.0,0.45,0.31,0.97,0.0
2843,131.0,30.0,0.45,0.31,0.97,0.0
2844,289.0,102.0,0.8,0.37,0.74,0.0
2845,131.0,30.0,0.45,0.31,0.97,0.0
2846,289.0,102.0,0.8,0.37,0.74,0.0
2847,289.0,102.0,0.8,0.37,0.74,0.0
2848,131.0,30.0,0.45,0.31,0.97,0.0
2849,131.0,30.0,0.45,0.31,0.97,0.0
2850,211.0,38.0,0.59,0.65,0.76,0.0
2851,289.0,102.0,0.8,0.37,0.74,0.0
2852,211.0,38.0,0.59,0.65,0.76,0.0
2853,289.0,102.0,0.8,0.37,0.74,0.0
2854,211.0,38.0,0.59,0.65,0.76,0.0
2855,211.0,38.0,0.59,0.65,0.76,0.0
2856,161.0,48.0,-0.03,0.06,0.08,0.0
2857,41.0,9.0,0.11,-0.04,0.01,0.0
2858,289.0,102.0,0.8,0.37,0.74,0.0
2859,289.0,102.0,0.8,0.37,0.74,0.0
2860,161.0,48.0,-0.03,0.06,0.08,0.0
2861,41.0,9.0,0.11,-0.04,0.01,0.0
2862,289.0,102.0,0.8,0.37,0.74,0.0
2863,161.0,48.0,-0.03,0.06,0.08,0.0
2864,304.5,128.5,0.705,0.405,0.395,0.0
2865,306.0,118.0,0.57,0.33,0.77,0.0
2866,306.0,118.0,0.57,0.33,0.77,0.0
2867,306.0,118.0,0.57,0.33,0.77,0.0
2868,306.0,118.0,0.57,0.33,0.77,0.0
2869,306.0,118.0,0.57,0.33,0.77,0.0
2870,306.0,118.0,0.57,0.33,0.77,0.0
2871,304.5,128.5,0.705,0.405,0.395,0.0
2872,173.0,54.0,0.28,0.04,0.94,0.01
2873,173.0,54.0,0.28,0.04,0.94,0.01
2874,304.5,128.5,0.705,0.405,0.395,0.0
2875,304.5,128.5,0.705,0.405,0.395,0.0
2876,304.5,128.5,0.705,0.405,0.395,0.0
2877,173.0,54.0,0.28,0.04,0.94,0.01
2878,173.0,54.0,0.28,0.04,0.94,0.01
2879,219.0,144.0,0.37,-0.4,0.09,0.01
2880,219.0,144.0,0.37,-0.4,0.09,0.01
2881,196.0,64.6667,0.5566667,0.4133333,0.4533333,0.0166667
2882,95.0,29.0,0.25,0.05,0.11,0.0
2883,232.0,91.0,0.46,0.25,0.01,0.01
2884,219.0,144.0,0.37,-0.4,0.09,0.01
2885,196.0,64.6667,0.5566667,0.4133333,0.4533333,0.0166667
2886,235.0,102.0,0.46,0.36,0.67,0.0
2887,235.0,102.0,0.46,0.36,0.67,0.0
2888,155.0,15.0,0.65,0.58,0.88,0.0
2889,346.0,176.0,0.41,0.17,0.97,0.0
2890,155.0,15.0,0.65,0.58,0.88,0.0
2891,346.0,176.0,0.41,0.17,0.97,0.0
2892,95.0,29.0,0.25,0.05,0.11,0.0
2893,219.0,144.0,0.37,-0.4,0.09,0.01
2894,155.0,15.0,0.65,0.58,0.88,0.0
2895,219.0,144.0,0.37,-0.4,0.09,0.01
2896,232.0,91.0,0.46,0.25,0.01,0.01
2897,196.0,64.6667,0.5566667,0.4133333,0.4533333,0.0166667
2898,232.0,91.0,0.46,0.25,0.01,0.01
2899,196.0,64.6667,0.5566667,0.4133333,0.4533333,0.0166667
2900,232.0,91.0,0.46,0.25,0.01,0.01
2901,232.0,91.0,0.46,0.25,0.01,0.01
2902,267.0,50.0,0.32,0.44,0.01,0.0
2903,267.0,50.0,0.32,0.44,0.01,0.0
2904,183.0,165.0,0.78,0.6,0.31,0.01
2905,130.0,22.0,0.66,0.82,0.94,0.0
2906,130.0,22.0,0.66,0.82,0.94,0.0
2907,267.0,50.0,0.32,0.44,0.01,0.0
2908,267.0,50.0,0.32,0.44,0.01,0.0
2909,267.0,50.0,0.32,0.44,0.01,0.0
2910,183.0,165.0,0.78,0.6,0.31,0.01
2911,183.0,165.0,0.78,0.6,0.31,0.01
2912,174.0,30.0,0.82,0.43,0.21,0.01
2913,174.0,30.0,0.82,0.43,0.21,0.01
2914,174.0,30.0,0.82,0.43,0.21,0.01
2915,207.0,52.0,-0.08,-0.19,0.01,0.01
2916,207.0,52.0,-0.08,-0.19,0.01,0.01
2917,207.0,52.0,-0.08,-0.19,0.01,0.01
2918,131.0,67.0,0.69,0.51,0.19,0.41
2919,131.0,67.0,0.69,0.51,0.19,0.41
2920,207.0,52.0,-0.08,-0.19,0.01,0.01
2921,154.0,48.0,0.71,0.01,0.95,0.0
2922,131.0,67.0,0.69,0.51,0.19,0.41
2923,131.0,67.0,0.69,0.51,0.19,0.41
2924,207.0,52.0,-0.08,-0.19,0.01,0.01
2925,131.0,67.0,0.69,0.51,0.19,0.41
2926,131.0,67.0,0.69,0.51,0.19,0.41
2927,131.0,67.0,0.69,0.51,0.19,0.41
2928,131.0,67.0,0.69,0.51,0.19,0.41
2929,207.0,52.0,-0.08,-0.19,0.01,0.01
2930,207.0,52.0,-0.08,-0.19,0.01,0.01
2931,154.0,48.0,0.71,0.01,0.95,0.0
2932,154.0,48.0,0.71,0.01,0.95,0.0
2933,154.0,48.0,0.71,0.01,0.95,0.0
2934,207.0,52.0,-0.08,-0.19,0.01,0.01
2935,207.0,52.0,-0.08,-0.19,0.01,0.01
2936,207.0,52.0,-0.08,-0.19,0.01,0.01
2937,207.0,52.0,-0.08,-0.19,0.01,0.01
2938,207.0,52.0,-0.08,-0.19,0.01,0.01
2939,207.0,52.0,-0.08,-0.19,0.01,0.01
2940,207.0,52.0,-0.08,-0.19,0.01,0.01
2941,143.0,96.0,0.33,0.47,0.92,0.0
2942,207.0,52.0,-0.08,-0.19,0.01,0.01
2943,143.0,96.0,0.33,0.47,0.92,0.0
2944,207.0,52.0,-0.08,-0.19,0.01,0.01
2945,207.0,52.0,-0.08,-0.19,0.01,0.01
2946,143.0,96.0,0.33,0.47,0.92,0.0
2947,207.0,52.0,-0.08,-0.19,0.01,0.01
2948,207.0,52.0,-0.08,-0.19,0.01,0.01
2949,207.0,52.0,-0.08,-0.19,0.01,0.01
2950,143.0,96.0,0.33,0.47,0.92,0.0
2951,222.0,97.0,0.14,0.17,0.01,0.04
2952,312.0,148.0,0.55,0.22,0.99,0.0
2953,312.0,148.0,0.55,0.22,0.99,0.0
2954,312.0,148.0,0.55,0.22,0.99,0.0
2955,312.0,148.0,0.55,0.22,0.99,0.0
2956,250.0,67.0,0.43,0.37,0.57,0.01
2957,222.0,97.0,0.14,0.17,0.01,0.04
2958,250.0,67.0,0.43,0.37,0.57,0.01
2959,181.0,72.5,0.185,0.33,0.055,0.02
2960,181.0,72.5,0.185,0.33,0.055,0.02
2961,312.0,148.0,0.55,0.22,0.99,0.0
2962,312.0,148.0,0.55,0.22,0.99,0.0
2963,164.0,38.0,0.6,0.24,0.98,0.0
2964,164.0,38.0,0.6,0.24,0.98,0.0
2965,164.0,38.0,0.6,0.24,0.98,0.0
2966,312.0,148.0,0.55,0.22,0.99,0.0
2967,233.0,83.0,0.415,0.4,0.78,0.005
2968,164.0,38.0,0.6,0.24,0.98,0.0
2969,312.0,148.0,0.55,0.22,0.99,0.0
2970,312.0,148.0,0.55,0.22,0.99,0.0
2971,164.0,38.0,0.6,0.24,0.98,0.0
2972,312.0,148.0,0.55,0.22,0.99,0.0
2973,312.0,148.0,0.55,0.22,0.99,0.0
2974,312.0,148.0,0.55,0.22,0.99,0.0
2975,164.0,38.0,0.6,0.24,0.98,0.0
2976,312.0,148.0,0.55,0.22,0.99,0.0
2977,164.0,38.0,0.6,0.24,0.98,0.0
2978,312.0,148.0,0.55,0.22,0.99,0.0
2979,164.0,38.0,0.6,0.24,0.98,0.0
2980,164.0,38.0,0.6,0.24,0.98,0.0
2981,312.0,148.0,0.55,0.22,0.99,0.0
2982,164.0,38.0,0.6,0.24,0.98,0.0
2983,220.0,73.0,0.31,0.43,0.15,0.01
2984,250.0,67.0,0.43,0.37,0.57,0.01
2985,250.0,67.0,0.43,0.37,0.57,0.01
2986,220.0,73.0,0.31,0.43,0.15,0.01
2987,312.0,148.0,0.55,0.22,0.99,0.0
2988,220.0,73.0,0.31,0.43,0.15,0.01
2989,157.0,83.0,0.57,0.23,0.99,0.0
2990,157.0,83.0,0.57,0.23,0.99,0.0
2991,508.0,138.0,-0.12,-0.39,0.02,0.22
2992,508.0,138.0,-0.12,-0.39,0.02,0.22
2993,207.0,84.5,0.77,0.475,0.505,0.0
2994,119.0,67.0,0.7,0.56,0.22,0.0
2995,207.0,84.5,0.77,0.475,0.505,0.0
2996,119.0,67.0,0.7,0.56,0.22,0.0
2997,207.0,84.5,0.77,0.475,0.505,0.0
2998,508.0,138.0,-0.12,-0.39,0.02,0.22
2999,508.0,138.0,-0.12,-0.39,0.02,0.22
3000,119.0,67.0,0.7,0.56,0.22,0.0
3001,119.0,67.0,0.7,0.56,0.22,0.0
3002,508.0,138.0,-0.12,-0.39,0.02,0.22
3003,82.0,70.0,0.78,0.8,0.03,0.0
3004,82.0,70.0,0.78,0.8,0.03,0.0
3005,82.0,70.0,0.78,0.8,0.03,0.0
3006,119.0,67.0,0.7,0.56,0.22,0.0
3007,157.0,83.0,0.57,0.23,0.99,0.0
3008,157.0,83.0,0.57,0.23,0.99,0.0
3009,157.0,83.0,0.57,0.23,0.99,0.0
3010,119.0,67.0,0.7,0.56,0.22,0.0
3011,508.0,138.0,-0.12,-0.39,0.02,0.22
3012,508.0,138.0,-0.12,-0.39,0.02,0.22
3013,508.0,138.0,-0.12,-0.39,0.02,0.22
3014,508.0,138.0,-0.12,-0.39,0.02,0.22
3015,508.0,138.0,-0.12,-0.39,0.02,0.22
3016,508.0,138.0,-0.12,-0.39,0.02,0.22
3017,508.0,138.0,-0.12,-0.39,0.02,0.22
3018,508.0,138.0,-0.12,-0.39,0.02,0.22
3019,157.0,83.0,0.57,0.23,0.99,0.0
3020,508.0,138.0,-0.12,-0.39,0.02,0.22
3021,508.0,138.0,-0.12,-0.39,0.02,0.22
3022,508.0,138.0,-0.12,-0.39,0.02,0.22
3023,207.0,84.5,0.77,0.475,0.505,0.0
3024,207.0,84.5,0.77,0.475,0.505,0.0
3025,508.0,138.0,-0.12,-0.39,0.02,0.22
3026,508.0,138.0,-0.12,-0.39,0.02,0.22
3027,119.0,67.0,0.7,0.56,0.22,0.0
3028,157.0,83.0,0.57,0.23,0.99,0.0
3029,82.0,70.0,0.78,0.8,0.03,0.0
3030,508.0,138.0,-0.12,-0.39,0.02,0.22
3031,508.0,138.0,-0.12,-0.39,0.02,0.22
3032,508.0,138.0,-0.12,-0.39,0.02,0.22
3033,508.0,138.0,-0.12,-0.39,0.02,0.22
3034,82.0,70.0,0.78,0.8,0.03,0.0
3035,207.0,84.5,0.77,0.475,0.505,0.0
3036,508.0,138.0,-0.12,-0.39,0.02,0.22
3037,62.0,25.0,1.0,0.57,0.97,0.0
3038,193.0,92.0,0.71,0.62,0.97,0.01
3039,193.0,92.0,0.71,0.62,0.97,0.01
3040,193.0,92.0,0.71,0.62,0.97,0.01
3041,193.0,92.0,0.71,0.62,0.97,0.01
3042,193.0,92.0,0.71,0.62,0.97,0.01
3043,193.0,92.0,0.71,0.62,0.97,0.01
3044,138.0,35.5,0.875,0.545,0.525,0.03
3045,62.0,25.0,1.0,0.57,0.97,0.0
3046,62.0,25.0,1.0,0.57,0.97,0.0
3047,288.0,98.0,0.69,0.25,0.0966667,0.01
3048,288.5,104.0,0.75,0.285,0.04,0.01
3049,288.5,104.0,0.75,0.285,0.04,0.01
3050,288.0,98.0,0.69,0.25,0.0966667,0.01
3051,302.0,103.0,0.71,0.22,0.04,0.02
3052,302.0,103.0,0.71,0.22,0.04,0.02
3053,302.0,103.0,0.71,0.22,0.04,0.02
3054,288.0,98.0,0.69,0.25,0.0966667,0.01
3055,288.5,104.0,0.75,0.285,0.04,0.01
3056,302.0,103.0,0.71,0.22,0.04,0.02
3057,201.0,61.0,0.42,0.53,0.87,0.08
3058,160.0,102.5,0.685,0.555,0.215,0.005
3059,167.0,73.0,0.48,0.3,0.98,0.01
3060,201.0,61.0,0.42,0.53,0.87,0.08
3061,167.0,73.0,0.48,0.3,0.98,0.01
3062,167.0,73.0,0.48,0.3,0.98,0.01
3063,167.0,73.0,0.48,0.3,0.98,0.01
3064,167.0,73.0,0.48,0.3,0.98,0.01
3065,167.0,73.0,0.48,0.3,0.98,0.01
3066,167.0,73.0,0.48,0.3,0.98,0.01
3067,167.0,73.0,0.48,0.3,0.98,0.01
3068,167.0,73.0,0.48,0.3,0.98,0.01
3069,151.0,107.0,0.83,0.56,0.4,0.0
3070,158.0,67.0,0.1,-0.13,0.02,0.01
3071,158.0,67.0,0.1,-0.13,0.02,0.01
3072,193.0,74.0,0.76,1.18,0.01,0.0
3073,158.0,67.0,0.1,-0.13,0.02,0.01
3074,193.0,74.0,0.76,1.18,0.01,0.0
3075,193.0,74.0,0.76,1.18,0.01,0.0
3076,158.0,67.0,0.1,-0.13,0.02,0.01
3077,158.0,67.0,0.1,-0.13,0.02,0.01
3078,97.0,36.0,0.46,0.51,0.24,0.0
3079,97.0,36.0,0.46,0.51,0.24,0.0
3080,158.0,67.0,0.1,-0.13,0.02,0.01
3081,97.0,36.0,0.46,0.51,0.24,0.0
3082,193.0,74.0,0.76,1.18,0.01,0.0
3083,78.0,43.0,0.89,-0.49,0.03,0.02
3084,78.0,43.0,0.89,-0.49,0.03,0.02
3085,150.0,39.0,0.15,0.26,0.87,0.01
3086,150.0,39.0,0.15,0.26,0.87,0.01
3087,150.0,39.0,0.15,0.26,0.87,0.01
3088,150.0,39.0,0.15,0.26,0.87,0.01
3089,150.0,39.0,0.15,0.26,0.87,0.01
3090,150.0,39.0,0.15,0.26,0.87,0.01
3091,150.0,39.0,0.15,0.26,0.87,0.01
3092,150.0,39.0,0.15,0.26,0.87,0.01
3093,320.0,189.0,0.44,0.29,0.05,0.03
3094,320.0,189.0,0.44,0.29,0.05,0.03
